GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp		steer_angle		str_moving_avg_result		stanley_steering_angle		path_angle		dr_yaw_angle		psi		atan_tmp		s		triangle_area		distance_a		distance_b		distance_c		x_error
161.54795000		161.54490562		57.47168841		-500		-109.06784715		-109.07101109		-109.24263392		161.54490562		89.21251310		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54870510		57.47514472		-500		-109.06965765		-109.06717664		-109.24263392		161.54870505		89.20867865		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54916538		57.47560500		-500		-109.06762522		-109.06669352		-109.24263392		161.54916538		89.20819553		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54803234		57.47612506		-500		-109.06670184		-109.06783240		-109.24263392		161.54803234		89.20933441		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54944985		57.47754257		-500		-109.06687675		-109.06641590		-109.24263392		161.54944985		89.20791791		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54741383		57.47595589		-500		-109.06816571		-109.06845024		-109.24263392		161.54741383		89.20995225		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54730647		57.47412327		-500		-109.06837657		-109.06855519		-109.24263392		161.54730647		89.21005720		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54698585		57.47254403		-500		-109.06873963		-109.06887821		-109.24263392		161.54698585		89.21038022		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54390447		57.46946265		-500		-109.07021123		-109.07208155		-109.24263392		161.54390447		89.21358356		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54796302		57.46959835		-500		-109.06929168		-109.06799315		-109.24263392		161.54796302		89.20949516		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54635513		57.46799046		-500		-109.06835593		-109.06950887		-109.24263392		161.54635513		89.21101088		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54789515		57.46810324		-500		-109.06830801		-109.06796799		-109.24263392		161.54789515		89.20947000		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54788015		57.46808825		-500		-38.39228559		-109.06798380		-109.24263392		161.54788015		89.20948581		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54791865		57.46841953		-500		-109.06734490		-109.06794523		-109.24263392		161.54791865		89.20944724		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54790899		57.46840988		-500		-109.06734981		-109.06795433		-109.24263392		161.54790899		89.20945634		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54732215		57.46782304		-500		-44.86300912		-109.06854136		-109.24263392		161.54732215		89.21004337		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54728648		57.46778736		-500		-109.06760507		-109.06857620		-109.24263392		161.54728648		89.21007821		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54703698		57.46753786		-500		-109.06818265		-109.06882527		-109.24263392		161.54703698		89.21032728		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54672575		57.46625582		-500		-109.06857609		-109.06913832		-109.24263392		161.54672575		89.21064033		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54820877		57.46571543		-500		-109.06866870		-109.06765238		-109.24263392		161.54820877		89.20915439		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54671437		57.46422103		-500		-109.06861200		-109.06914949		-109.24263392		161.54671437		89.21065150		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54798130		57.46386713		-500		-109.06871417		-109.06788317		-109.24263392		161.54798130		89.20938518		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54869286		57.46457870		-500		-109.06805679		-109.06716961		-109.24263392		161.54869286		89.20867162		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54865733		57.46454316		-500		-109.06803633		-109.06720480		-109.24263392		161.54865733		89.20870681		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54793148		57.46360043		-500		-109.06775601		-109.06793281		-109.24263392		161.54793148		89.20943482		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54744501		57.46311397		-500		-62.75023182		-109.06841878		-109.24263392		161.54744501		89.20992079		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54736347		57.46303242		-500		-109.06782577		-109.06850034		-109.24263392		161.54736347		89.21000235		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54613123		57.46180018		-500		-109.06832755		-109.06973242		-109.24263392		161.54613123		89.21123443		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54800427		57.46180476		-500		-109.06886385		-109.06786059		-109.24263392		161.54800427		89.20936260		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54723142		57.46103191		-500		-109.06855489		-109.06863191		-109.24263392		161.54723142		89.21013392		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54686915		57.46066964		-500		-109.06835327		-109.06899432		-109.24263392		161.54686915		89.21049633		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54780301		57.46050692		-500		-109.06830770		-109.06806053		-109.24263392		161.54780301		89.20956254		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54881277		57.46151668		-500		-109.06795414		-109.06705692		-109.24263392		161.54881277		89.20855893		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54882687		57.46153077		-500		-109.06795284		-109.06703836		-109.24263392		161.54882687		89.20854037		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54679938		57.46036022		-500		-95.61661341		-109.06902594		-109.24263392		161.54679937		89.21052795		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54681927		57.46038012		-500		-109.06844388		-109.06905513		-109.24263392		161.54681927		89.21055714		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54682464		57.46038548		-500		-109.06844388		-109.06905513		-109.24263392		161.54682464		89.21055714		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54674818		57.45918506		-500		-109.06831739		-109.06911512		-109.24263392		161.54674818		89.21061713		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54821633		57.45898317		-500		-109.06838831		-109.06765477		-109.24263392		161.54821633		89.20915678		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54822246		57.45898931		-500		-109.06838777		-109.06764492		-109.24263392		161.54822246		89.20914693		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54616070		57.45692754		-500		-109.06904558		-109.06971904		-109.24263392		161.54616070		89.21122105		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54713868		57.45680412		-500		-109.06933324		-109.06872398		-109.24263392		161.54713868		89.21022599		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54713791		57.45680336		-500		-109.06933312		-109.06872820		-109.24263392		161.54713791		89.21023021		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54714315		57.45680859		-500		-109.06933300		-109.06872338		-109.24263392		161.54714315		89.21022539		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54714995		57.45681540		-500		-109.06933287		-109.06871856		-109.24263392		161.54714995		89.21022057		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54715510		57.45682055		-500		-109.06933287		-109.06871856		-109.24263392		161.54715510		89.21022057		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54716044		57.45682588		-500		-109.06933123		-109.06870377		-109.24263392		161.54716044		89.21020578		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54717079		57.45683623		-500		-57.73436711		-109.06869334		-109.24263392		161.54717079		89.21019535		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54717811		57.45684355		-500		-109.06932021		-109.06868597		-109.24263392		161.54717811		89.21018798		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54802872		57.45769416		-500		-109.06860528		-109.06783534		-109.24263392		161.54802872		89.20933735		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54908244		57.45865049		-500		-109.06825773		-109.06678135		-109.24263392		161.54908244		89.20828336		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54921840		57.45878645		-500		-109.06765893		-109.06664661		-109.24263392		161.54921840		89.20814862		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54755116		57.45677448		-500		-109.06868949		-109.06831720		-109.24263392		161.54755116		89.20981921		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54772368		57.45632215		-500		-64.49566162		-109.06814033		-109.24263392		161.54772368		89.20964234		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54778716		57.45638563		-500		-109.06843838		-109.06807640		-109.24263392		161.54778716		89.20957841		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54821571		57.45635283		-500		-109.06819632		-109.06764922		-109.24263392		161.54821571		89.20915123		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54868832		57.45682544		-500		-109.06786583		-109.06717363		-109.24263392		161.54868832		89.20867564		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54781267		57.45526431		-500		-109.06869048		-109.06805140		-109.24263392		161.54781267		89.20955341		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54781267		57.45526431		-500		-109.06868506		-109.06805140		-109.24263392		161.54781267		89.20955341		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54781267		57.45526431		-500		-109.06867957		-109.06805140		-109.24263392		161.54781267		89.20955341		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54781267		57.45526431		-500		-109.06867463		-109.06805140		-109.24263392		161.54781267		89.20955341		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54783818		57.45528982		-500		-109.06866949		-109.06802623		-109.24263392		161.54783818		89.20952824		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54784366		57.45529530		-500		-109.06866551		-109.06802077		-109.24263392		161.54784366		89.20952278		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54841224		57.45586388		-500		-109.06786830		-109.06744708		-109.24263392		161.54841224		89.20894909		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54841339		57.45586503		-500		-2.03593268		-109.06745070		-109.24263392		161.54841339		89.20895271		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54747321		57.45604221		-500		-109.06769031		-109.06839055		-109.24263392		161.54747321		89.20989256		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54799856		57.45626080		-500		-87.83615410		-109.06787152		-109.24263392		161.54799856		89.20937353		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54803294		57.45629519		-500		-109.06808736		-109.06783254		-109.24263392		161.54803294		89.20933455		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54691778		57.45627344		-500		-109.06803255		-109.06895295		-109.24263392		161.54691778		89.21045496		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54648330		57.45575115		-500		-109.06824064		-109.06938695		-109.24263392		161.54648330		89.21088896		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54898673		57.45437241		-500		-109.06784494		-109.06687540		-109.24263392		161.54898673		89.20837741		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54886646		57.45425213		-500		-109.06777522		-109.06699694		-109.24263392		161.54886646		89.20849895		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54765414		57.45303981		-500		-34.53784847		-109.06820989		-109.24263392		161.54765414		89.20971190		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54782428		57.45288770		-500		-109.06745310		-109.06803956		-109.24263392		161.54782428		89.20954157		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54817767		57.45294907		-500		-21.23196802		-109.06768615		-109.24263392		161.54817767		89.20918816		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54679376		57.44965853		-500		-109.06907270		-109.06906884		-109.24263392		161.54679376		89.21057085		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54558234		57.44844711		-500		-109.06940654		-109.07028037		-109.24263392		161.54558234		89.21178238		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
